"","Date","ABI SJ","ABL SJ","ACL SJ","AEG SJ","AGL SJ","AMS SJ","ANG SJ","AOD SJ","APN SJ","ARI SJ","ASR SJ","AVG SJ","BAW SJ","BGA SJ","BIL SJ","BTI SJ","BVT SJ","CCO SJ","CFR SJ","CRH SJ","CRN SJ","DDT SJ","DRD SJ","DSY SJ","ECO SJ","EXX SJ","FSR SJ","GFI SJ","GRT SJ","HAR SJ","IMP SJ","INL SJ","INP SJ","IPL SJ","ITU SJ","JDG SJ","JNC SJ","KIO SJ","LBH SJ","LGL SJ","LHC SJ","LON SJ","MDC SJ","MND SJ","MNP SJ","MPC SJ","MSM SJ","MTN SJ","MUR SJ","NED SJ","NPK SJ","NPN SJ","NTC SJ","OML SJ","PIK SJ","PPC SJ","REI SJ","REM SJ","RLO SJ","RMH SJ","SAB SJ","SAP SJ","SBK SJ","SHF SJ","SHP SJ","SLM SJ","SOL SJ","TBS SJ","TKG SJ","TRU SJ","VNF SJ","VOD SJ","WHL SJ"
"2315",2012-04-02,NA,5490,NA,NA,28449,12106,10036,NA,23839,18460,4854,NA,NA,2390,9431.92,8515,15145,NA,4684,NA,NA,NA,NA,NA,NA,44800,1427,2272,4340,3288,12716.33,7014,3160,NA,2825,NA,NA,3385,NA,NA,NA,4798.76,NA,6725.34,18219,NA,2810,7289,NA,14163,NA,8951,NA,5060,NA,NA,NA,8360,NA,39359,9600,NA,2364,2525,14163,3385,37747,27600,NA,8360,NA,10850,4798.76
"2316",2012-04-03,NA,5600,NA,NA,28143,12000,10001,NA,23920,18614,4961,NA,NA,2406,9292.53,8430,15295,NA,4716,NA,NA,NA,NA,NA,NA,45274,1428,2248,4328,3271,12757.91,7190,3167,NA,2876,NA,NA,3390,NA,NA,NA,4751.15,NA,6787.04,18192,NA,2796,7215,NA,14015,NA,8952,NA,5100,NA,NA,NA,8352,NA,39910,9660,NA,2359,2479,14015,3390,37974,27690,NA,8352,NA,11041,4751.15
"2317",2012-04-04,NA,5436,NA,NA,26950,11811,9666,NA,23170,18134,4853,NA,NA,2356,8830.54,8050,14700,NA,4555,NA,NA,NA,NA,NA,NA,44600,1426,2205.71,4300,3275,12474.41,7180,3092,NA,2820,NA,NA,3340,NA,NA,NA,4683.55,NA,6595.56,17849,NA,2810,7016,NA,13426,NA,8930,NA,5065,NA,NA,NA,8200,NA,39406,9600,NA,2348,2440,13426,3340,36900,26553,NA,8200,NA,10720,4683.55
"2318",2012-04-05,NA,5550,NA,NA,26869,11980,9771,NA,23774,18130,4896,NA,NA,2360,8940.12,8187,15030,NA,4567,NA,NA,NA,NA,NA,NA,45078,1425,2225.14,4290,3314,12550.95,7200,3134,NA,2870,NA,NA,3386,NA,NA,NA,4713.07,NA,6735.98,17751,NA,2880,6863,NA,13698,NA,8895,NA,5120,NA,NA,NA,8248,NA,39278,9575,NA,2344,2475,13698,3386,36750,27349,NA,8248,NA,10859,4713.07
"2319",2012-04-10,NA,5550,NA,NA,26029,12000,9787,NA,23411,18080,4882,NA,NA,2383,8882.26,8002,15000,NA,4515,NA,NA,NA,NA,NA,NA,44495,1420,2200,4290,3305,12441.33,7205,3160,NA,2792,NA,NA,3390,NA,NA,NA,4694.98,NA,6584.92,17574,NA,2830,6784,NA,13520,NA,8930,NA,5163,NA,NA,NA,8220,NA,39973,9700,NA,2380,2500,13520,3390,36150,27200,NA,8220,NA,10969,4694.98
"2320",2012-04-11,NA,5595,NA,NA,26823,11923,9634,NA,23575,17950,4872,NA,NA,2370,9055.84,8118,15047,NA,4552,NA,NA,NA,NA,NA,NA,44661,1414,2250.29,4295,3305,12238.15,7160,3140,NA,2892,NA,NA,3430,NA,NA,NA,4665.46,NA,6664.18,17623,NA,2810,6845,NA,13500,NA,9000,NA,5120,NA,NA,NA,8093,NA,39674,9690,NA,2380,2520,13500,3430,36347,27003,NA,8093,NA,10875,4665.46
"2321",2012-04-12,NA,5650,NA,NA,26772,11875,9499,NA,24123,17724,4905,NA,NA,2390,9029.54,8150,15051,NA,4559,NA,NA,NA,NA,NA,NA,44817,1415,2249.14,4270,3278,12241.93,7200,3158,NA,2885,NA,NA,3410,NA,NA,NA,4654.04,NA,6797.68,17690,NA,2815,7075,NA,13555,NA,8931,NA,5105,NA,NA,NA,8100,NA,39771,9705,NA,2377,2505,13555,3410,36475,27085,NA,8100,NA,10800,4654.04
"2322",2012-04-13,NA,5770,NA,NA,26705,11775,9550,NA,23940,17696,4807,NA,NA,2389,8898.04,7869,15100,NA,4485,NA,NA,NA,NA,NA,NA,44657,1415,2240,4209,3297,12305.24,7208,3156,NA,2925,NA,NA,3390,NA,NA,NA,4634.99,NA,6706.73,17600,NA,2830,6950,NA,13500,NA,9048,NA,5125,NA,NA,NA,8071,NA,39437,9785,NA,2373,2558,13500,3390,36540,26900,NA,8071,NA,10725,4634.99
"2323",2012-04-16,NA,5900,NA,NA,26863,11625,9493,NA,23971,17542,4897,NA,NA,2360,8941.87,7776,15315,NA,4435,NA,NA,NA,NA,NA,NA,44607,1410,1884,4250,3181,12148.37,7220,3128,NA,2942,NA,NA,3392,NA,NA,NA,4650.23,NA,6607.26,17400,NA,2800,7027,NA,13571,NA,9100,NA,5111,NA,NA,NA,8089,NA,39696,9716,NA,2410,2550,13571,3392,36375,26950,NA,8089,NA,10700,4650.23
"2324",2012-04-17,NA,5918,NA,NA,26440,11660,9705,NA,23929,17565,4865,NA,NA,2361,8766.54,7700,15260,NA,4482,NA,NA,NA,NA,NA,NA,45100,1400,1900,4230,3176,12026.46,7286,3170,NA,2901,NA,NA,3387,NA,NA,NA,4713.07,NA,6818.43,17601,NA,2800,7050,NA,13894,NA,8961,NA,5100,NA,NA,NA,8232,NA,39144,10030,NA,2456,2550,13894,3387,36501,27280,NA,8232,NA,10756,4713.07
"2325",2012-04-18,NA,5885,NA,NA,26313,11720,9720,NA,24363,17506,4829,NA,NA,2412,8695.53,7563,14828,NA,4480,NA,NA,NA,NA,NA,NA,46026,1410,1899,4420,3159,12049.14,7290,3240,NA,2900,NA,NA,3400,NA,NA,NA,4748.3,NA,6811.51,18274,NA,2800,7079,NA,14045,NA,9131,NA,5151,NA,NA,NA,8200,NA,39900,10100,NA,2471,2618,14045,3400,36551,27750,NA,8200,NA,10796,4748.3
"2326",2012-04-19,NA,5850,NA,NA,26267,11601,9470,NA,24634,17552,4815,NA,NA,2390,8709.56,7558,14650,NA,4521,NA,NA,NA,NA,NA,NA,45641,1403,1904,4395,3147,12134.19,7300,3192,NA,2930,NA,NA,3399,NA,NA,NA,4702.59,NA,6813.64,18005,NA,2756,7050,NA,14015,NA,9060,NA,5194,NA,NA,NA,8275,NA,40594,10135,NA,2475,2602,14015,3399,36678,27734,NA,8275,NA,10660,4702.59
"2327",2012-04-20,NA,5855,NA,NA,25701,12289,9550,NA,24734,17662,4769,NA,NA,2470,8630.66,7479,14806,NA,4498,NA,NA,NA,NA,NA,NA,45956,1415,1896,4396,3149,12275.95,7268,3290,NA,2885,NA,NA,3358,NA,NA,NA,4678.79,NA,6905.66,18400,NA,2836,7058,NA,14151,NA,8919,NA,5199,NA,NA,NA,8159,NA,40700,10348,NA,2485,2728,14151,3358,36690,28100,NA,8159,NA,10734,4678.79
"2328",2012-04-23,NA,5718,NA,NA,25543,12525,9434,NA,24055,17497,4641,NA,NA,2413,8517.57,7330,14714,NA,4400,NA,NA,NA,NA,NA,NA,45500,1405,1850,4390,3113,12129.47,7200,3226,NA,2852,NA,NA,3263,NA,NA,NA,4591.19,NA,6591.84,17940,NA,2729,6926,NA,13905,NA,8900,NA,5167,NA,NA,NA,7995,NA,40580,10000,NA,2485,2755,13905,3263,36345,27894,NA,7995,NA,10660,4591.19
"2329",2012-04-24,NA,5780,NA,NA,25550,12630,9487,NA,24025,17670,4724,NA,NA,2431,8503.54,7322,14904,NA,4430,NA,NA,NA,NA,NA,NA,46650,1410,1845,4435,3080,12219.25,7200,3250,NA,2780,NA,NA,3246,NA,NA,NA,4622.62,NA,6681.2,17656,NA,2751,6970,NA,13965,NA,8900,NA,5185,NA,NA,NA,8175,NA,39699,10265,NA,2490,2725,13965,3246,36320,27850,NA,8175,NA,10685,4622.62
"2330",2012-04-25,NA,5857,NA,NA,26057,12416,9650,NA,24300,17980,4861,NA,NA,2477,8592.96,7432,14894,NA,4431,NA,NA,NA,NA,NA,NA,45655,1405,1860,4510,3050,12247.6,7195,3300,NA,2808,NA,NA,3270,NA,NA,NA,4599.76,NA,6863.64,17676,NA,2800,7030,NA,13802,NA,8870,NA,5169,NA,NA,NA,8265,NA,39319,10310,NA,2497,2696,13802,3270,36480,28252,NA,8265,NA,10860,4599.76
"2331",2012-04-26,NA,5864,NA,NA,27025,12526,9564,NA,24480,18266,4887,NA,NA,2511,8888.39,7658,14939,NA,4460,NA,NA,NA,NA,NA,NA,46100,1404,1865,4542,3098,12417.7,7177,3358,NA,2811,NA,NA,3299,NA,NA,NA,4654.99,NA,6904.06,17800,NA,2819,7100,NA,13564,NA,8850,NA,5140,NA,NA,NA,8300,NA,39910,10325,NA,2498,2690,13564,3299,37125,28500,NA,8300,NA,10840,4654.99
"2332",2012-04-30,NA,5900,NA,NA,26458,12570,9800,NA,24800,18385,4810,NA,NA,2527,8670.11,7564,15130,NA,4456,NA,NA,NA,NA,NA,NA,46845,1405,1869,4503,3098,12442.27,7200,3360,NA,2817,NA,NA,3344,NA,NA,NA,4628.33,NA,7010.44,18100,NA,2859,7170,NA,13440,NA,8819,NA,5150,NA,NA,NA,8300,NA,39774,10520,NA,2500,2688,13440,3344,36939,28500,NA,8300,NA,10810,4628.33
"2333",2012-05-02,NA,5935,NA,NA,26335,12620,9850,NA,25318,18235,4832,NA,NA,2566,8732.35,7464,14876,NA,4490,NA,NA,NA,NA,NA,NA,47530,1407,1868,4562,3105,12427.15,7198,3410,NA,2800,NA,NA,3309,NA,NA,NA,4682.6,NA,7074.27,18200,NA,2820,7113,NA,13400,NA,8830,NA,5160,NA,NA,NA,8271,NA,40132,10570,NA,2490,2720,13400,3309,37049,28733,NA,8271,NA,10749,4682.6
"2334",2012-05-03,NA,5822,NA,NA,25806,12710,9900,NA,24878,18133,4881,NA,NA,2610,8557.9,7284,14655,NA,4500,NA,NA,NA,NA,NA,NA,47000,1409,1890,4511,3125,12578.36,7280,3468,NA,2800,NA,NA,3320,NA,NA,NA,4742.58,NA,6936.51,18199,NA,2824,7010,NA,13393,NA,8845,NA,5135,NA,NA,NA,8200,NA,40323,10401,NA,2506,2728,13393,3320,36754,28750,NA,8200,NA,10675,4742.58
"2335",2012-05-04,NA,5758,NA,NA,25950,12761,9750,NA,24210,18250,4778,NA,NA,2607,8724.46,7395,14619,NA,4470,NA,NA,NA,NA,NA,NA,47000,1410,1881,4560,3131,12757.91,7280,3489,NA,2734,NA,NA,3325,NA,NA,NA,4815.9,NA,6701.41,17768,NA,2824,6898,NA,13399,NA,8929,NA,5150,NA,NA,NA,8275,NA,40165,10590,NA,2490,2700,13399,3325,35900,28990,NA,8275,NA,10655,4815.9
"2336",2012-05-07,NA,5773,NA,NA,25859,12750,9620,NA,23982,18150,4794,NA,NA,2597,8779.69,7392,14430,NA,4464,NA,NA,NA,NA,NA,NA,46752,1410,1868,4524,3110,12768.31,7266,3463,NA,2770,NA,NA,3320,NA,NA,NA,4779.72,NA,6707.26,17758,NA,2835,6800,NA,13320,NA,8825,NA,5129,NA,NA,NA,8238,NA,40300,10450,NA,2500,2700,13320,3320,35422,28701,NA,8238,NA,10670,4779.72
"2337",2012-05-08,NA,5668,NA,NA,25672,12682,9495,NA,23660,17850,4720,NA,NA,2582,8731.47,7296,14113,NA,4387,NA,NA,NA,NA,NA,NA,45000,1404,1849,4560,3091,12474.41,7186,3414,NA,2709,NA,NA,3250,NA,NA,NA,4666.41,NA,6489.18,17620,NA,2800,6726,NA,13199,NA,8822,NA,5093,NA,NA,NA,8105,NA,39930,10371,NA,2522,2682,13199,3250,35000,28230,NA,8105,NA,10655,4666.41
"2338",2012-05-09,NA,5556,NA,NA,26245,12454,8750,NA,23810,17800,4692,NA,NA,2561,8995.35,7473,14020,NA,4356,NA,NA,NA,NA,NA,NA,43905,1392,1839,4484,3051,12410.14,7000,3400,NA,2574,NA,NA,3238,NA,NA,NA,4709.26,NA,6390.78,17421,NA,2750,6750,NA,13100,NA,8838,NA,5095,NA,NA,NA,8064,NA,39966,10200,NA,2499,2635,13100,3238,35228,27874,NA,8064,NA,10620,4709.26
"2339",2012-05-10,NA,5544,NA,NA,27200,12595,8400,NA,24294,17875,4680,NA,NA,2620,9292.53,7715,14485,NA,4433,NA,NA,NA,NA,NA,NA,44599,1400,1928,4540,3048,12505.59,7128,3440,NA,2582,NA,NA,3285,NA,NA,NA,4732.11,NA,6546.63,17800,NA,2650,6760,NA,13414,NA,8890,NA,5071,NA,NA,NA,8200,NA,39960,10250,NA,2540,2646,13414,3285,36200,28350,NA,8200,NA,10670,4732.11
"2340",2012-05-11,NA,5535,NA,NA,27500,12610,8334,NA,24129,18191,4728,NA,NA,2614,9419.65,7750,14520,NA,4460,NA,NA,NA,NA,NA,NA,44700,1400,1975,4545,3014,12531.11,7137,3430,NA,2630,NA,NA,3308,NA,NA,NA,4707.36,NA,6303.02,17671,NA,2711,6913,NA,13485,NA,8910,NA,5110,NA,NA,NA,8329,NA,40476,10265,NA,2563,2683,13485,3308,36680,27700,NA,8329,NA,10699,4707.36
"2341",2012-05-14,NA,5470,NA,NA,26700,12500,8368,NA,23615,17981,4660,NA,NA,2580,9020.77,7550,14146,NA,4410,NA,NA,NA,NA,NA,NA,44700,1397,1944,4523,2955,12389.35,7149,3391,NA,2615,NA,NA,3243,NA,NA,NA,4617.85,NA,6043.98,17410,NA,2696,6691,NA,13177,NA,8900,NA,5084,NA,NA,NA,8172,NA,40623,10095,NA,2554,2690,13177,3243,35725,27200,NA,8172,NA,10613,4617.85
"2342",2012-05-15,NA,5426,NA,NA,26054,12540,8500,NA,23355,17835,4714,NA,NA,2560,8735.86,7425,13990,NA,4365,NA,NA,NA,NA,NA,NA,45550,1392,1946,4514,2914,12407.31,7040,3365,NA,2640,NA,NA,3216,NA,NA,NA,4605.48,NA,5771.12,17485,NA,2702,6710,NA,13200,NA,8840,NA,5057,NA,NA,NA,8055,NA,41205,10130,NA,2538,2695,13200,3216,36196,27150,NA,8055,NA,10570,4605.48
"2343",2012-05-16,NA,5408,NA,NA,26300,12500,8400,NA,23312,18301,5062,NA,NA,2594,8661.34,7383,14023,NA,4355,NA,NA,NA,NA,NA,NA,46231,1450,1953,4520,2900,12439.44,7111,3386,NA,2680,NA,NA,3282,NA,NA,NA,4730.21,NA,5703.03,17442,NA,2711,6845,NA,13476,NA,8850,NA,5069,NA,NA,NA,8300,NA,40766,10462,NA,2520,2730,13476,3282,36150,27750,NA,8300,NA,10665,4730.21
"2344",2012-05-17,NA,5377,NA,NA,26900,12500,8290,NA,22780,18000,5039,NA,NA,2600,8826.15,7569,14170,NA,4237,NA,NA,NA,NA,NA,NA,46584,1475,1887,4550,2906,12389.35,7041,3389,NA,2716,NA,NA,3243,NA,NA,NA,4665.46,NA,5548.25,17478,NA,2700,6701,NA,13425,NA,8835,NA,5063,NA,NA,NA,8200,NA,40497,10400,NA,2540,2741,13425,3243,35765,27517,NA,8200,NA,10250,4665.46
"2345",2012-05-18,NA,5345,NA,NA,28593,12250,8132,NA,22677,17725,4970,NA,NA,2500,9086.52,7706,14100,NA,4143,NA,NA,NA,NA,NA,NA,46000,1470,1850,4525,2934,12379.9,6871,3282,NA,2650,NA,NA,3200,NA,NA,NA,4588.34,NA,5462.61,16780,NA,2688,6581,NA,13246,NA,8790,NA,5031,NA,NA,NA,8160,NA,39757,10260,NA,2505,2771,13246,3200,35227,26885,NA,8160,NA,10000,4588.34
"2346",2012-05-21,NA,5320,NA,NA,28550,12155,8425,NA,22600,17602,5077,NA,NA,2485,9118.08,7704,14050,NA,4120,NA,NA,NA,NA,NA,NA,43621,1500,1834,4567,2866,12257.05,6869,3260,NA,2636,NA,NA,3181,NA,NA,NA,4594.05,NA,5451.98,16706,NA,2700,6600,NA,13205,NA,8838,NA,4980,NA,NA,NA,8150,NA,39672,10210,NA,2500,2769,13205,3181,34880,26708,NA,8150,NA,10310,4594.05
"2347",2012-05-22,NA,5341,NA,NA,29295,12179,8500,NA,22871,17926,5125,NA,NA,2530,9340.75,7911,14075,NA,4237,NA,NA,NA,NA,NA,NA,44700,1518,1880,4580,2870,12511.26,6867,3326,NA,2730,NA,NA,3244,NA,NA,NA,4641.66,NA,5491.34,16945,NA,2691,6782,NA,13400,NA,8900,NA,4985,NA,NA,NA,8200,NA,39565,10200,NA,2500,2832,13400,3244,35718,26572,NA,8200,NA,10450,4641.66
"2348",2012-05-23,NA,5250,NA,NA,29110,12092,8200,NA,22251,17500,4970,NA,NA,2480,9181.2,7710,13525,NA,4226,NA,NA,NA,NA,NA,NA,43859,1530,1865,4500,2880,12194.68,6785,3250,NA,2700,NA,NA,3225,NA,NA,NA,4518.83,NA,5209.96,16520,NA,2621,6610,NA,13167,NA,8800,NA,4899,NA,NA,NA,8010,NA,39690,9648,NA,2522,2808,13167,3225,35200,25651,NA,8010,NA,10320,4518.83
"2349",2012-05-24,NA,5205,NA,NA,30190,12000,8399,NA,22375,17789,4830,NA,NA,2506,9648.45,8204,13540,NA,4300,NA,NA,NA,NA,NA,NA,45020,1545,1885,4512,2811,12356.28,6756,3288,NA,2664,NA,NA,3266,NA,NA,NA,4616.9,NA,5159.96,16933,NA,2629,6609,NA,13343,NA,8758,NA,4905,NA,NA,NA,8100,NA,39806,10000,NA,2500,2815,13343,3266,35600,25300,NA,8100,NA,10390,4616.9
"2350",2012-05-25,NA,5245,NA,NA,30000,11840,8260,NA,22285,17886,4834,NA,NA,2500,9651.96,8187,13390,NA,4303,NA,NA,NA,NA,NA,NA,45728,1540,1874,4525,2815,12379.9,6699,3284,NA,2692,NA,NA,3296,NA,NA,NA,4579.77,NA,5087.62,16915,NA,2626,6600,NA,13485,NA,8800,NA,4890,NA,NA,NA,8048,NA,39900,9930,NA,2511,2860,13485,3296,35358,24670,NA,8048,NA,10350,4579.77
"2351",2012-05-28,NA,5270,NA,NA,29998,11880,8300,NA,22557,17822,4880,NA,NA,2497,9614.26,8119,13741,NA,4353,NA,NA,NA,NA,NA,NA,44991,1532,1875,4471,2824,12478.19,6665,3295,NA,2741,NA,NA,3280,NA,NA,NA,4615.95,NA,5217.94,16900,NA,2679,6640,NA,13585,NA,8775,NA,4900,NA,NA,NA,8060,NA,40000,10050,NA,2530,2850,13585,3280,35895,24150,NA,8060,NA,10150,4615.95
"2352",2012-05-29,NA,5280,NA,NA,30254,11900,8475,NA,22940,18000,5020,NA,NA,2556,9715.96,8225,14049,NA,4469,NA,NA,NA,NA,NA,NA,44800,1525,1893,4505,2886,12431.88,6795,3337,NA,2772,NA,NA,3342,NA,NA,NA,4610.24,NA,5212.62,17250,NA,2700,6835,NA,13650,NA,8770,NA,4965,NA,NA,NA,8150,NA,39513,10170,NA,2540,2849,13650,3342,36537,24496,NA,8150,NA,10124,4610.24
"2353",2012-05-30,NA,5260,NA,NA,29461,11513,8225,NA,22380,17800,4926,NA,NA,2525,9694.92,8050,13516,NA,4327,NA,NA,NA,NA,NA,NA,44675,1525,1859,4449,2800,12339.27,6710,3274,NA,2775,NA,NA,3318,NA,NA,NA,4562.63,NA,5002.52,16400,NA,2678,6700,NA,13565,NA,8700,NA,4893,NA,NA,NA,8160,NA,39586,10100,NA,2571,2850,13565,3318,35800,24170,NA,8160,NA,10070,4562.63
"2354",2012-05-31,NA,5255,NA,NA,30850,11757,8459,NA,22150,17895,4891,NA,NA,2575,10010.51,8451,13400,NA,4368,NA,NA,NA,NA,NA,NA,44889,1521,1865,4519,2787,12467.79,6794,3340,NA,2745,NA,NA,3345,NA,NA,NA,4641.66,NA,4962.63,16820,NA,2680,6669,NA,13782,NA,8690,NA,4972,NA,NA,NA,8223,NA,40100,10420,NA,2557,2920,13782,3345,36115,24150,NA,8223,NA,10150,4641.66
"2355",2012-06-01,NA,5201,NA,NA,31196,11810,8400,NA,22390,17965,4605,NA,NA,2571,10296.3,8716,13196,NA,4338,NA,NA,NA,NA,NA,NA,45100,1528,1831,4470,2785,12470.63,6920,3330,NA,2762,NA,NA,3350,NA,NA,NA,4624.52,NA,4901.46,16901,NA,2630,6669,NA,13810,NA,8707,NA,4952,NA,NA,NA,8360,NA,40203,10450,NA,2509,2930,13810,3350,36112,24486,NA,8360,NA,10171,4624.52
"2356",2012-06-04,NA,5135,NA,NA,31360,11600,8276,NA,22110,17890,4544,NA,NA,2597,10125.35,8709,13459,NA,4283,NA,NA,NA,NA,NA,NA,44950,1512,1823,4355,2752,12417.7,6904,3340,NA,2700,NA,NA,3355,NA,NA,NA,4654.04,NA,4906.78,17121,NA,2610,6638,NA,14050,NA,8775,NA,4980,NA,NA,NA,8420,NA,40124,10610,NA,2513,2904,14050,3355,35550,25314,NA,8420,NA,10200,4654.04
"2357",2012-06-05,NA,5113,NA,NA,31500,11735,8109,NA,22300,17794,4565,NA,NA,2605,10234.06,8750,13386,NA,4279,NA,NA,NA,NA,NA,NA,44176,1502,1835,4360,2700,12474.41,6862,3340,NA,2700,NA,NA,3346,NA,NA,NA,4636.9,NA,5000.39,17490,NA,2647,6656,NA,14100,NA,8610,NA,4975,NA,NA,NA,8510,NA,39800,10831,NA,2554,2956,14100,3346,35650,25400,NA,8510,NA,10000,4636.9
"2358",2012-06-06,NA,5200,NA,NA,31950,11780,8320,NA,23007,17879,4600,NA,NA,2624,10256.85,8900,14139,NA,4349,NA,NA,NA,NA,NA,NA,44527,1506,1875,4340,2702,12558.51,6780,3350,NA,2706,NA,NA,3391,NA,NA,NA,4760.68,NA,5339.74,17721,NA,2635,6775,NA,14258,NA,8550,NA,4980,NA,NA,NA,8664,NA,39543,11020,NA,2532,2890,14258,3391,36581,25490,NA,8664,NA,9800,4760.68
"2359",2012-06-07,NA,5233,NA,NA,30350,12095,8225,NA,23634,18300,4717,NA,NA,2695,9693.16,8560,14100,NA,4525,NA,NA,NA,NA,NA,NA,45725,1540,1903,4385,2735,12710.66,6871,3459,NA,2851,NA,NA,3424,NA,NA,NA,4846.37,NA,5466.34,17700,NA,2687,6870,NA,14550,NA,8700,NA,5007,NA,NA,NA,8780,NA,39930,10975,NA,2534,2888,14550,3424,36800,26200,NA,8780,NA,9880,4846.37
"2360",2012-06-08,NA,5200,NA,NA,30260,12070,8186,NA,23006,18000,4722,NA,NA,2684,9806.25,8504,13680,NA,4465,NA,NA,NA,NA,NA,NA,44900,1530,1910,4339,2718,12704.05,6810,3438,NA,2783,NA,NA,3445,NA,NA,NA,4754.96,NA,5233.36,17409,NA,2689,6878,NA,14550,NA,8735,NA,5000,NA,NA,NA,8738,NA,40580,10943,NA,2560,2901,14550,3445,36185,26000,NA,8738,NA,9698,4754.96
"2361",2012-06-11,NA,5260,NA,NA,30536,12050,7922,NA,23139,17933,4725,NA,NA,2643,9936,8560,13584,NA,4480,NA,NA,NA,NA,NA,NA,45530,1524,1950,4316,2685,12663.41,6824,3425,NA,2800,NA,NA,3443,NA,NA,NA,4727.35,NA,5129.64,17200,NA,2693,6850,NA,14610,NA,8701,NA,5000,NA,NA,NA,8790,NA,40690,11050,NA,2561,2965,14610,3443,35669,25372,NA,8790,NA,9800,4727.35
"2362",2012-06-12,NA,5404,NA,NA,31011,12250,7982,NA,23399,17900,4655,NA,NA,2690,10112.2,8705,13640,NA,4519,NA,NA,NA,NA,NA,NA,45600,1533,1954,4300,2700,12842.02,6936,3490,NA,2790,NA,NA,3475,NA,NA,NA,4745.44,NA,5040.28,17400,NA,2755,6888,NA,14770,NA,8597,NA,5025,NA,NA,NA,8960,NA,41246,11105,NA,2558,2960,14770,3475,35400,25493,NA,8960,NA,9814,4745.44
"2363",2012-06-13,NA,5414,NA,NA,30799,12297,8020,NA,23430,18200,4647,NA,NA,2690,9987.72,8791,14169,NA,4568,NA,NA,NA,NA,NA,NA,46165,1525,1936,4399,2760,12898.72,7060,3479,NA,2779,NA,NA,3451,NA,NA,NA,4722.59,NA,5046.14,17400,NA,2730,6900,NA,14716,NA,8690,NA,5035,NA,NA,NA,8999,NA,41362,11058,NA,2551,2978,14716,3451,36100,25400,NA,8999,NA,9727,4722.59
"2364",2012-06-14,NA,5460,NA,NA,30347,12098,8030,NA,23165,18200,4594,NA,NA,2675,9818.52,8645,14300,NA,4543,NA,NA,NA,NA,NA,NA,46000,1519,1940,4299,2701,12721.06,6960,3460,NA,2784,NA,NA,3440,NA,NA,NA,4692.12,NA,4960.5,17026,NA,2710,6911,NA,14650,NA,8640,NA,5049,NA,NA,NA,9151,NA,41141,11065,NA,2561,2908,14650,3440,36300,25662,NA,9151,NA,9666,4692.12
"2365",2012-06-15,NA,5531,NA,NA,30350,12191,8003,NA,23606,18083,4584,NA,NA,2644,9852.71,8544,14468,NA,4694,NA,NA,NA,NA,NA,NA,46545,1549,1955,4388,2816,12849.58,7000,3435,NA,2787,NA,NA,3420,NA,NA,NA,4655.94,NA,5177.51,17500,NA,2741,6914,NA,15060,NA,8615,NA,5019,NA,NA,NA,9005,NA,40776,11100,NA,2615,2885,15060,3420,36382,25675,NA,9005,NA,9767,4655.94
"2366",2012-06-18,NA,5620,NA,NA,30308,12255,8100,NA,24049,18350,4675,NA,NA,2696,9865.86,8492,14948,NA,4816,NA,NA,NA,NA,NA,NA,46760,1583,2005,4350,2760,13088,6980,3560,NA,2800,NA,NA,3482,NA,NA,NA,4753.06,NA,5426.44,18150,NA,2774,7005,NA,15114,NA,8700,NA,5094,NA,NA,NA,9105,NA,41036,10785,NA,2635,2950,15114,3482,37215,25923,NA,9105,NA,9420,4753.06
"2367",2012-06-19,NA,5622,NA,NA,30500,12499,8287,NA,24300,18385,4739,NA,NA,2760,9942.13,8700,14625,NA,4851,NA,NA,NA,NA,NA,NA,47300,1585,2034,4352,2765,13247,7030,3603,NA,2787,NA,NA,3523,NA,NA,NA,4816.85,NA,5398.79,17961,NA,2740,7094,NA,15378,NA,8700,NA,5160,NA,NA,NA,9124,NA,41399,10790,NA,2585,2916,15378,3523,37456,25930,NA,9124,NA,9380,4816.85
"2368",2012-06-20,NA,5690,NA,NA,30174,12523,8250,NA,24204,18450,4694,NA,NA,2779,9752.78,8465,14885,NA,4915,NA,NA,NA,NA,NA,NA,47476,1585,2052,4354,2803,13117,6900,3626,NA,2863,NA,NA,3583,NA,NA,NA,4951.1,NA,5372.72,18243,NA,2700,7337,NA,15362,NA,8699,NA,5203,NA,NA,NA,9137,NA,41500,10850,NA,2572,2950,15362,3583,37928,25618,NA,9137,NA,9349,4951.1
"2369",2012-06-21,NA,5560,NA,NA,29900,12482,8201,NA,23750,18413,4733,NA,NA,2782,9705.44,8374,14631,NA,4871,NA,NA,NA,NA,NA,NA,46350,1576,2070,4381,2800,13131,6890,3651,NA,2835,NA,NA,3548,NA,NA,NA,4893.97,NA,5265.81,17745,NA,2654,7348,NA,15071,NA,8700,NA,5234,NA,NA,NA,9081,NA,42020,10750,NA,2602,2975,15071,3548,36264,25970,NA,9081,NA,9265,4893.97
"2370",2012-06-22,NA,5400,NA,NA,28689,12257,8150,NA,23136,18300,4598,NA,NA,2785,9374.06,8043,14050,NA,4829,NA,NA,NA,NA,NA,NA,46176,1602,2041,4404,2740,13100,6790,3645,NA,2855,NA,NA,3545,NA,NA,NA,4797.81,NA,5191.34,17028,NA,2590,7106,NA,15060,NA,8670,NA,5218,NA,NA,NA,9000,NA,41949,10774,NA,2600,3010,15060,3545,35300,25700,NA,9000,NA,9349,4797.81
